Date,000063.SZ,000333.SZ,000725.SZ,000792.SZ,000938.SZ,002027.SZ,002230.SZ,002371.SZ,002594.SZ,002714.SZ,300015.SZ,300124.SZ,300750.SZ,300760.SZ,600009.SH,600019.SH,600028.SH,600030.SH,600031.SH,600036.SH,600276.SH,600309.SH,600406.SH,600426.SH,600436.SH,600519.SH,600585.SH,600660.SH,600887.SH,600893.SH,600900.SH,601012.SH,601088.SH,601318.SH,601668.SH,601766.SH,601888.SH,601899.SH,603259.SH,688981.SH,300408.SZ,000617.SZ,600048.SH,600111.SH,605499.SH,002475.SZ,600415.SH,600941.SH,601600.SH,601816.SH
2020-10-21,31.6664,64.0821,4.3518,8.8400,23.9942,7.6478,34.3433,120.8730,44.5117,48.5110,25.6845,40.6536,121.4433,335.5959,68.6822,3.9498,2.8034,25.7993,24.7224,32.6665,73.2953,71.4718,10.5847,18.2404,234.9860,1545.1871,42.4310,27.2711,35.4454,36.4470,16.1221,35.5111,11.5988,66.1260,4.0485,4.8239,184.4243,6.3983,84.1959,57.6500,29.9659,6.3318,13.2662,10.6846,,56.3563,5.5215,,2.8156,5.2327
2020-10-22,31.2025,64.8263,4.3788,8.8400,23.5229,7.3202,34.3236,118.4540,46.5479,47.3155,25.8258,40.3232,121.2080,334.7444,66.8121,3.9422,2.7962,25.8077,24.1845,32.9787,73.2789,70.8304,10.9079,17.9442,233.2172,1553.3618,41.7797,26.7991,35.6911,36.2306,16.1221,34.7713,11.6612,65.8852,4.0167,4.7723,184.7920,6.3892,84.2348,57.6700,30.7575,6.3585,13.3399,10.5485,,56.2684,5.4843,,2.8061,5.2044
2020-10-23,31.0169,62.1059,4.3069,8.8400,23.1499,7.3841,34.3335,115.9616,44.8904,45.8410,25.2474,40.2844,117.6117,325.0213,66.1231,4.0408,2.8325,25.5195,22.5893,33.0028,72.1252,71.0924,10.7490,17.6342,227.9882,1529.1409,41.7483,27.6207,34.2597,35.2567,15.8930,33.5136,11.5504,67.0087,4.0644,4.7809,182.0294,6.3433,80.9854,57.2200,30.2043,6.4474,13.4217,10.4804,,55.4476,5.3263,,2.7966,5.2232
2020-10-26,31.0726,63.3876,4.3069,8.8400,23.3462,7.7677,34.8769,117.2703,45.3080,46.7908,25.0753,40.4075,121.8719,332.3457,66.2412,4.0560,2.8325,24.6038,22.8354,32.5224,72.9680,69.1051,10.8708,17.1314,216.7860,1464.6619,40.7831,28.4948,35.0643,35.4633,16.1137,34.7697,11.4950,65.9655,4.1519,4.7809,175.0710,6.4626,81.3741,58.4500,29.7561,6.2429,13.4545,10.4610,,56.1804,5.2612,,2.7777,5.4303
2020-10-27,30.9891,62.6020,4.2709,8.8400,23.4640,7.6158,35.6278,119.3143,45.4116,47.4151,27.1325,40.6860,123.9941,332.0893,65.4735,4.1166,2.8180,24.5614,23.0815,32.3863,73.0089,70.0897,10.8602,17.9097,225.3592,1448.6157,41.3167,27.8305,34.9119,35.8666,16.1985,35.2791,11.5850,65.0587,4.1201,4.7465,174.2507,6.4901,84.3825,58.7000,30.2806,6.1628,13.1353,10.4415,,56.2977,5.2612,,2.7777,5.3832
2020-10-28,32.0097,63.4289,4.3069,8.8400,23.5622,7.9914,37.5445,120.4318,49.0762,46.7244,27.7638,40.6860,125.5884,342.4168,66.1428,4.1393,2.8180,24.8073,23.0998,32.1060,74.7517,74.3444,11.2999,19.7007,225.7845,1484.1046,40.8066,29.3427,36.4110,35.4731,16.2324,35.6846,11.4950,63.8629,4.0963,4.7293,187.0737,6.5728,85.1987,59.3300,30.3283,6.1006,12.8652,10.4901,,58.0759,5.1775,,2.7966,5.3174
2020-10-29,30.6922,67.1250,4.3608,8.8400,22.7866,7.8556,37.6631,118.6231,51.2710,47.8202,27.5475,42.4612,125.4525,361.6434,65.1093,4.1848,2.8253,25.1125,23.8108,32.1781,74.4899,70.8666,11.2416,19.9831,227.6209,1494.0800,40.8458,30.3916,37.3850,35.8568,16.0373,36.6934,11.4327,63.1246,4.0724,4.6949,188.9783,6.4351,87.6474,60.8800,30.0231,6.1095,12.8979,10.2763,,57.0598,5.1125,,2.7777,5.2609
2020-10-30,29.9406,64.3881,4.2529,8.8400,21.5987,7.4640,37.5840,125.7255,51.7339,47.0764,27.4857,41.6190,129.2004,354.1358,65.0601,4.0484,2.8325,24.2732,23.6558,31.8738,72.6898,70.9027,10.9979,19.4734,221.6284,1488.7491,39.8963,32.7603,33.6499,35.9453,16.0882,37.5786,11.5296,62.4586,4.0644,4.6347,188.0071,6.4167,87.6241,62.2400,29.5939,5.9761,12.5706,9.7901,,53.6010,4.9358,,2.7208,5.2515
2020-11-02,28.8829,68.9606,4.4687,8.8400,21.4612,7.7037,39.6984,131.5780,54.3787,47.7538,28.3377,49.9441,135.9801,360.0045,62.1565,4.2076,2.8398,23.8069,23.8837,32.2261,73.0089,71.8873,11.6549,20.0658,220.5652,1492.3060,40.0768,33.8267,32.0999,35.3453,16.7925,36.4610,11.5642,61.9771,4.0565,4.5831,183.2928,6.6003,88.6969,62.6500,30.8147,5.8071,12.6770,9.7610,,55.1838,4.8987,,2.7492,5.2138
2020-11-03,29.6530,68.2578,4.5496,8.8400,21.9227,7.6958,39.7181,133.0044,53.1162,47.5745,28.5629,50.4040,133.8265,371.0827,63.2392,4.2379,2.8689,24.3580,23.0359,33.0188,73.7617,72.3119,11.6707,20.8924,221.9183,1511.0176,40.5319,33.0050,33.1248,37.7751,16.9707,35.0912,11.6542,63.5259,4.1042,4.6433,186.4608,7.0226,88.3859,64.5600,31.3392,6.0117,12.7425,10.7332,,55.5453,5.0009,,2.8630,5.2891
2020-11-04,29.3561,70.8294,4.5317,8.8400,21.8245,7.6638,39.5601,127.9386,54.3949,47.2557,29.7990,51.1815,133.5808,371.7236,63.3672,4.3592,2.8543,24.3580,23.4097,34.3719,73.7780,75.0942,11.5595,20.8993,221.2321,1515.1005,42.7998,35.7234,33.4212,38.2964,16.9282,34.5175,11.8551,63.7987,4.1599,4.6347,190.8640,7.0409,89.4354,63.0000,31.4346,5.9672,12.7179,10.8110,,56.6006,4.9544,,2.8440,5.2891
2020-11-05,32.2880,71.2014,4.5946,8.8400,22.9241,8.0713,40.0639,131.3501,59.8334,47.7472,29.5826,51.9071,140.3500,357.8164,65.9853,4.6397,2.8761,24.7480,24.3760,34.2598,74.6208,75.4736,11.7184,21.3815,222.5273,1534.9978,42.8548,37.6376,33.4381,37.8931,17.2677,36.5896,11.9312,64.9543,4.1917,4.6949,188.6671,7.0317,90.8735,64.8400,31.8161,6.0295,13.0289,10.9471,,57.1477,5.1868,,2.8725,5.3268
2020-11-06,33.2158,74.5337,4.7115,8.8400,23.2382,8.1033,40.5975,139.6068,61.6495,46.9303,28.9955,51.4989,137.7364,342.7372,65.9066,4.6928,2.8907,24.7904,25.0597,34.0116,72.7307,77.5603,11.8403,22.5801,218.5741,1516.0276,42.9568,37.8911,32.9300,37.1553,17.2761,35.2741,12.3467,65.2432,4.2712,4.7895,185.1031,7.2521,90.4926,64.9500,32.5695,6.0028,13.2253,10.8985,,57.6949,5.0567,,2.9104,5.3644
2020-11-09,35.3220,75.0133,4.8104,8.8400,24.0433,7.8556,41.2002,150.3486,61.8146,47.5878,30.3155,53.5527,139.2680,347.9009,69.1055,4.9581,2.9124,25.6636,25.1053,34.4519,73.1235,78.9514,12.2641,23.3516,223.5808,1553.4242,43.4198,36.7111,33.4635,37.5980,17.2761,35.6895,12.4090,66.5914,4.2235,4.8153,188.1014,7.4632,92.8557,67.8500,32.5982,6.1273,13.2499,11.1512,,58.2322,5.1032,,3.1189,5.3832
2020-11-10,33.9210,74.1368,4.8913,8.8400,23.1891,7.8875,40.8346,143.3712,59.1051,47.0432,30.5980,53.1899,139.0014,325.0121,73.1311,4.8899,2.9342,25.2227,24.9047,35.0044,71.9616,81.5169,12.0575,24.7017,223.6001,1555.5904,42.3761,36.2042,32.9808,36.3782,17.1573,36.9852,12.3606,66.7680,4.1917,4.7723,174.6845,7.0685,93.5243,66.0100,31.3583,6.0739,13.1926,11.1901,,56.7764,4.9637,,3.1095,5.4397
2020-11-11,33.3272,72.8469,4.6485,8.8400,22.2466,7.7757,39.5205,131.7986,53.2036,46.8041,30.0506,52.0431,131.1188,319.7111,72.9343,4.8444,2.9923,24.8073,25.8072,35.5088,70.5052,79.9451,12.1210,24.6259,219.2893,1543.4221,43.9220,35.6447,33.2518,35.8273,17.4289,36.1000,12.4644,67.0248,4.2712,4.8840,174.0527,6.9124,89.2954,61.3600,30.5000,6.0917,13.4217,11.2873,,55.3988,4.9916,,3.1569,5.4021
2020-11-12,33.4942,74.9141,4.8284,8.8400,22.4332,7.7277,43.4726,132.1221,54.8157,45.2366,30.7746,52.0691,132.9013,314.8495,74.1055,4.8444,2.9488,24.6886,26.1627,34.8923,70.8161,81.7337,12.3753,24.4537,217.5689,1546.4887,43.8200,36.3178,33.0401,35.8174,17.4883,34.6412,12.2705,66.0217,4.2235,4.8067,184.9428,7.0409,91.1067,61.8600,30.7670,6.0295,13.3153,11.1026,,55.7408,4.9173,,3.1095,5.4491
2020-11-13,33.2344,74.8479,4.8194,8.8400,22.0503,7.5919,42.0894,133.7176,56.9426,46.5450,30.3949,53.0149,132.3576,314.8128,74.7355,4.8141,2.9197,24.3410,25.6704,34.0916,69.9570,79.4031,12.5025,23.6271,215.2492,1519.9322,43.1451,36.0468,32.4557,37.7160,17.2761,32.9153,12.1043,64.4728,4.1758,4.7379,181.5014,7.0134,91.4954,62.4600,32.2739,5.9850,12.9143,11.4040,,54.5878,4.8894,,3.1379,5.3927
2020-11-16,32.6313,73.8888,4.8374,8.8400,22.4430,7.6478,41.6843,131.9015,55.0391,48.3715,30.5009,53.5397,133.2410,321.6703,77.0879,4.9581,2.9778,24.5614,25.7981,34.4279,70.0634,83.0616,12.6402,24.0404,213.1131,1542.2632,44.5420,35.8196,32.3710,38.0603,16.9537,33.0686,12.3259,66.6877,4.2076,4.7809,175.7970,7.5183,93.9440,61.7900,32.2739,6.0828,13.0862,11.9096,,51.5785,5.0567,,3.2706,5.4679
2020-11-17,32.9375,74.3518,4.7385,8.8400,22.1485,7.6478,40.3603,134.7837,54.0615,48.0527,29.1368,53.4490,131.0352,310.6562,77.2552,4.8217,2.9923,24.6971,25.7616,35.1005,69.9815,81.6524,12.6826,24.2402,207.9518,1529.5599,45.3267,36.1167,32.1592,36.0634,16.5888,32.2378,12.3606,67.4341,4.2315,4.7895,170.6584,7.5366,90.5703,60.9300,31.4632,6.1362,13.5527,11.5887,,52.1550,5.0567,,3.1758,5.5244
