Date,000063.SZ,000333.SZ,000725.SZ,000792.SZ,000938.SZ,002027.SZ,002230.SZ,002371.SZ,002594.SZ,002714.SZ,300015.SZ,300124.SZ,300750.SZ,300760.SZ,600009.SH,600019.SH,600028.SH,600030.SH,600031.SH,600036.SH,600276.SH,600309.SH,600406.SH,600426.SH,600436.SH,600519.SH,600585.SH,600660.SH,600887.SH,600893.SH,600900.SH,601012.SH,601088.SH,601318.SH,601668.SH,601766.SH,601888.SH,601899.SH,603259.SH,688981.SH,300408.SZ,000617.SZ,600048.SH,600111.SH,605499.SH,002475.SZ,600415.SH,600941.SH,601600.SH,601816.SH
2020-10-21,32.3344,62.7426,4.4238,,24.9661,7.5119,35.1634,125.5417,44.6703,49.7463,25.3666,41.7161,125.4839,344.2479,68.3082,3.9195,2.8034,25.9180,24.8044,32.0740,74.4735,72.4474,10.9132,18.5504,236.8031,1545.8736,42.7841,27.1138,35.4370,39.0637,15.9694,36.4926,11.6335,65.6044,4.0326,4.7723,193.2872,6.3157,84.4136,59.6900,29.6607,6.2962,13.2253,10.8110,,57.8610,5.3448,,2.8345,5.3268
2020-10-22,31.4715,63.9167,4.3159,,23.7095,7.6718,34.4817,118.2261,44.4243,48.5508,25.4549,40.2649,120.3299,335.1473,68.5641,3.9347,2.7962,25.7569,24.4763,32.8266,73.2626,71.8964,10.6218,18.3575,234.8700,1542.2186,42.3133,27.4809,35.7334,36.2208,16.1221,35.3435,11.5711,66.2223,4.0326,4.8067,182.9157,6.4167,84.5769,57.2000,29.8705,6.3140,13.2580,10.6068,,55.6919,5.5958,,2.8061,5.2138
2020-10-23,31.0726,64.2888,4.3878,,23.5524,7.4720,34.3236,118.3805,45.9749,47.1561,25.7905,40.3297,121.5373,332.8950,66.6054,3.9422,2.8035,25.7654,24.0113,32.7546,73.2789,70.1529,10.9556,17.9373,233.2269,1551.8285,41.7797,26.9827,35.6911,36.4175,16.1221,35.0673,11.6335,65.9013,4.0406,4.7637,185.6311,6.3065,84.2426,57.6000,30.6335,6.3496,13.3071,10.5485,,57.1575,5.4750,,2.7966,5.1950
2020-10-26,30.8499,61.9984,4.2889,,23.1499,7.3841,34.3335,115.0646,44.1880,45.8344,25.0400,38.8655,118.1188,322.2838,65.7885,4.0560,2.8398,25.3754,21.8782,33.3550,72.0843,70.4330,10.8231,17.3587,212.6395,1443.2670,41.7483,27.1924,34.2512,35.2272,15.8761,33.1329,11.5781,67.0890,4.2076,4.7723,181.6428,6.3433,79.5784,56.8900,29.9659,6.4474,13.5036,10.4026,,55.1057,5.4285,,2.7966,5.3174
2020-10-27,30.8963,62.9245,4.2799,,23.0713,7.7916,35.3906,116.1013,44.4858,46.7841,26.0377,40.4917,122.8389,332.3457,65.7885,4.0560,2.8325,24.5869,22.9174,32.5224,72.9516,69.6109,10.8390,17.1383,216.7860,1464.6619,40.8066,28.4074,35.5640,35.5420,16.0458,34.4681,11.4811,65.6284,4.1440,4.7551,172.1764,6.4259,81.7706,58.0000,29.8514,6.2162,13.4135,10.4804,,56.0632,5.2333,,2.7682,5.3832
2020-10-28,30.9798,62.6434,4.2619,,23.4640,7.6238,35.7266,118.8070,45.1624,47.5413,27.3753,40.8804,118.9969,334.6254,65.2865,4.1166,2.8180,24.4936,23.0815,32.5304,73.0089,72.2667,10.9556,17.9855,225.3109,1449.5072,40.9635,27.6644,35.2845,35.8568,16.1985,34.6164,11.6265,64.6093,4.1122,4.7465,179.1442,6.4718,84.6313,58.5500,30.4046,6.1628,13.1353,10.3637,,56.8546,5.2333,,2.7777,5.3832
2020-10-29,30.8035,62.8418,4.2259,,23.2579,7.8476,37.1592,117.8438,47.8816,46.2329,27.4018,40.0706,123.8948,343.3323,65.1093,4.1090,2.8035,24.5530,22.7898,31.8258,74.2035,73.6669,11.2046,19.7421,222.5949,1475.2168,40.0219,28.7396,36.4025,34.9223,16.1052,35.1109,11.4119,62.6592,4.0803,4.6949,184.8014,6.3800,84.5769,58.5500,29.8419,6.0650,12.7506,10.3151,,56.7178,5.1125,,2.7587,5.2609
2020-10-30,30.6829,67.8444,4.4327,,22.4430,7.8236,37.6532,119.1084,51.7954,47.7538,27.8168,43.2192,125.9857,357.4318,64.9715,4.1545,2.8253,24.8921,23.5920,32.4263,74.5881,70.7040,11.2416,20.1209,228.9548,1495.8629,40.8458,31.1607,34.7170,37.5783,16.0373,37.0841,11.4396,63.1166,4.0724,4.7035,191.4297,6.4626,87.8418,61.0500,30.3092,6.1184,12.8407,10.2957,,57.1575,5.1125,,2.7777,5.2609
2020-11-02,29.8108,65.3307,4.2889,,21.7459,7.4560,37.9397,126.1299,52.0900,47.2358,27.6402,46.6464,129.1115,357.0748,64.7648,4.0484,2.8253,24.1206,24.3577,32.4183,72.4771,71.0924,11.1781,19.5974,221.7250,1493.1885,39.8884,33.2148,32.7690,36.2995,16.1561,34.8686,11.5296,62.9962,4.0724,4.6433,186.8946,6.4901,88.3626,63.4400,30.0422,6.0117,12.6115,9.7804,,53.6401,4.8894,,2.7208,5.2421
2020-11-03,28.3170,68.9689,4.4777,,21.6085,7.7837,39.7181,132.4897,55.6801,47.8667,28.2538,51.0001,135.9069,358.8967,62.1664,4.2303,2.8471,23.9680,23.8837,32.5864,73.1726,73.0707,11.7873,20.4584,221.1451,1502.0942,40.2259,33.8966,32.2524,35.5617,16.8773,36.6440,11.5573,62.4104,4.0644,4.5917,185.1220,6.6646,89.0078,62.5000,31.4728,5.8427,12.6933,9.7999,,55.4769,4.9080,,2.7682,5.2138
